oi
oi
[datetime.date(2020, 1, 29), 'Portland Trail Blazers', 125, 'Houston Rockets', 112, 'https://www.basketball-reference.com/boxscores/202001290POR.html', 0]
[datetime.date(2020, 1, 29), 'San Antonio Spurs', 127, 'Utah Jazz', 120, 'https://www.basketball-reference.com/boxscores/202001290SAS.html', 0]
[datetime.date(2020, 1, 29), 'Brooklyn Nets', 125, 'Detroit Pistons', 115, 'https://www.basketball-reference.com/boxscores/202001290BRK.html', 0]
[datetime.date(2020, 1, 29), 'Indiana Pacers', 115, 'Chicago Bulls', 106, 'https://www.basketball-reference.com/boxscores/202001290IND.html', 0]
[datetime.date(2020, 1, 28), 'Charlotte Hornets', 97, 'New York Knicks', 92, 'https://www.basketball-reference.com/boxscores/202001280CHO.html', 0]
[datetime.date(2020, 1, 28), 'Dallas Mavericks', 104, 'Phoenix Suns', 133, 'https://www.basketball-reference.com/boxscores/202001280DAL.html', 0]
[datetime.date(2020, 1, 28), 'Milwaukee Bucks', 151, 'Washington Wizards', 131, 'https://www.basketball-reference.com/boxscores/202001280MIL.html', 0]
[datetime.date(2020, 1, 28), 'Miami Heat', 101, 'Boston Celtics', 109, 'https://www.basketball-reference.com/boxscores/202001280MIA.html', 0]
[datetime.date(2020, 1, 28), 'Memphis Grizzlies', 104, 'Denver Nuggets', 96, 'https://www.basketball-reference.com/boxscores/202001280MEM.html', 0]
[datetime.date(2020, 1, 28), 'Toronto Raptors', 130, 'Atlanta Hawks', 114, 'https://www.basketball-reference.com/boxscores/202001280TOR.html', 0]
[datetime.date(2020, 1, 28), 'Cleveland Cavaliers', 111, 'New Orleans Pelicans', 125, 'https://www.basketball-reference.com/boxscores/202001280CLE.html', 0]
[datetime.date(2020, 1, 28), 'Philadelphia 76ers', 115, 'Golden State Warriors', 104, 'https://www.basketball-reference.com/boxscores/202001280PHI.html', 0]
[datetime.date(2020, 1, 27), 'Miami Heat', 113, 'Orlando Magic', 92, 'https://www.basketball-reference.com/boxscores/202001270MIA.html', 0]
[datetime.date(2020, 1, 27), 'Utah Jazz', 117, 'Houston Rockets', 126, 'https://www.basketball-reference.com/boxscores/202001270UTA.html', 0]
[datetime.date(2020, 1, 27), 'Oklahoma City Thunder', 97, 'Dallas Mavericks', 107, 'https://www.basketball-reference.com/boxscores/202001270OKC.html', 0]
[datetime.date(2020, 1, 27), 'Minnesota Timberwolves', 129, 'Sacramento Kings', 133, 'https://www.basketball-reference.com/boxscores/202001270MIN.html', 0]
[datetime.date(2020, 1, 27), 'Chicago Bulls', 110, 'San Antonio Spurs', 109, 'https://www.basketball-reference.com/boxscores/202001270CHI.html', 0]
[datetime.date(2020, 1, 27), 'Detroit Pistons', 100, 'Cleveland Cavaliers', 115, 'https://www.basketball-reference.com/boxscores/202001270DET.html', 0]
[datetime.date(2020, 1, 26), 'San Antonio Spurs', 106, 'Toronto Raptors', 110, 'https://www.basketball-reference.com/boxscores/202001260SAS.html', 0]
[datetime.date(2020, 1, 26), 'Portland Trail Blazers', 139, 'Indiana Pacers', 129, 'https://www.basketball-reference.com/boxscores/202001260POR.html', 0]
[datetime.date(2020, 1, 26), 'Orlando Magic', 97, 'Los Angeles Clippers', 112, 'https://www.basketball-reference.com/boxscores/202001260ORL.html', 0]
